1.12624804,0.62263860
1.12658204,0.60493790
1.12691604,0.62263860
1.12725004,0.62263860
1.12758404,0.62263860
1.12791804,0.60493790
1.12825204,0.60493790
1.12858604,0.60493790
1.12892004,0.60493790
1.12925404,0.58723720
1.12958804,0.58723720
1.12992204,0.60493790
1.13025604,0.60493790
1.13059004,0.58723720
1.13092404,0.58723720
1.13125804,0.58723720
1.13159204,0.58723720
1.13192604,0.58723720
1.13226004,0.58723720
1.13259404,0.58723720
1.13292804,0.58723720
1.13326204,0.58723720
1.13359604,0.58723720
1.13393004,0.58723720
1.13426404,0.58723720
1.13459804,0.56953640
1.13493204,0.58723720
1.13526604,0.56953640
1.13560004,0.56953640
1.13593404,0.56953640
1.13626804,0.56953640
1.13660204,0.56953640
1.13693604,0.55183570
1.13727004,0.55183570
1.13760404,0.56953640
1.13793804,0.56953640
1.13827204,0.55183570
1.13860604,0.55183570
1.13894004,0.55183570
1.13927404,0.55183570
1.13960804,0.55183570
1.13994204,0.55183570
1.14027604,0.55183570
1.14061004,0.55183570
1.14094404,0.55183570
1.14127804,0.55183570
1.14161204,0.53413490
1.14194604,0.53413490
1.14228004,0.53413490
1.14261404,0.53413490
1.14294804,0.53413490
1.14328204,0.53413490
1.14361604,0.53413490
1.14395004,0.53413490
1.14428404,0.53413490
1.14461804,0.51643420
1.14495204,0.53413490
1.14528604,0.53413490
1.14562004,0.51643420
1.14595404,0.51643420
1.14628804,0.51643420
1.14662204,0.51643420
1.14695604,0.51643420
1.14729004,0.49879450
1.14762404,0.49879450
1.14795804,0.51643420
1.14829204,0.51643420
1.14862604,0.51643420
1.14896004,0.49879450
1.14929404,0.49879450
1.14962804,0.49879450
1.14996204,0.49879450
1.15029604,0.48109380
1.15063004,0.48109380
1.15096404,0.49879450
1.15129804,0.49879450
1.15163204,0.48109380
1.15196604,0.48109380
1.15230004,0.48109380
1.15263404,0.48109380
1.15296804,0.48109380
1.15330204,0.48109380
1.15363604,0.46339300
1.15397004,0.46339300
1.15430404,0.48109380
1.15463804,0.46339300
1.15497204,0.46339300
1.15530604,0.46339300
1.15564004,0.46339300
1.15597404,0.46339300
1.15630804,0.46339300
1.15664204,0.46339300
1.15697604,0.46339300
1.15731004,0.46339300
1.15764404,0.46339300
1.15797804,0.44569230
1.15831204,0.46339300
1.15864604,0.46339300
1.15898004,0.46339300
1.15931404,0.44569230
1.15964804,0.44569230
1.15998204,0.44569230
1.16031604,0.42799160
1.16065004,0.44569230
1.16098404,0.42799160
1.16131804,0.44569230
1.16165204,0.42799160
1.16198604,0.42799160
1.16232004,0.42799160
1.16265404,0.42799160
1.16298804,0.42799160
1.16332204,0.42799160
1.16365604,0.41029080
1.16399004,0.42799160
1.16432404,0.41029080
1.16465804,0.42799160
1.16499204,0.42799160
1.16532604,0.41029080
1.16566004,0.41029080
1.16599404,0.41029080
1.16632804,0.41029080
1.16666204,0.41029080
1.16699604,0.41029080
1.16733004,0.41029080
1.16766404,0.41029080
1.16799804,0.41029080
1.16833204,0.39259010
1.16866604,0.39259010
1.16900004,0.39259010
1.16933404,0.39259010
1.16966804,0.39259010
1.17000204,0.39259010
1.17033604,0.39259010
1.17067004,0.39259010
1.17100404,0.37488940
1.17133804,0.39259010
1.17167204,0.37488940
1.17200604,0.39259010
1.17234004,0.37488940
1.17267404,0.37488940
1.17300804,0.37488940
1.17334204,0.37488940
1.17367604,0.37488940
1.17401004,0.37488940
1.17434404,0.37488940
1.17467804,0.35718860
1.17501204,0.35718860
1.17534604,0.35718860
1.17568004,0.35718860
1.17601404,0.35718860
1.17634804,0.35718860
1.17668204,0.33948790
1.17701604,0.33948790
1.17735004,0.33948790
1.17768404,0.35718860
1.17801804,0.35718860
1.17835204,0.33948790
1.17868604,0.33948790
1.17902004,0.33948790
1.17935404,0.32178720
1.17968804,0.32178720
1.18002204,0.32178720
1.18035604,0.33948790
1.18069004,0.32178720
1.18102404,0.32178720
1.18135804,0.32178720
1.18169204,0.32178720
1.18202604,0.32178720
1.18236004,0.32178720
1.18269404,0.32178720
1.18302804,0.30408640
1.18336204,0.32178720
1.18369604,0.30408640
1.18403004,0.30408640
1.18436404,0.30408640
1.18469804,0.30408640
1.18503204,0.30408640
1.18536604,0.30408640
1.18570004,0.28638570
1.18603404,0.30408640
1.18636804,0.28638570
1.18670204,0.28638570
1.18703604,0.26868500
1.18737004,0.28638570
1.18770404,0.26868500
1.18803804,0.28638570
1.18837204,0.28638570
1.18870604,0.26868500
1.18904004,0.26868500
1.18937404,0.26868500
1.18970804,0.26868500
1.19004204,0.26868500
1.19037604,0.26868500
1.19071004,0.26868500
1.19104404,0.26868500
1.19137804,0.26868500
1.19171204,0.25098420
1.19204604,0.25098420
1.19238004,0.25098420
1.19271404,0.26868500
1.19304804,0.25098420
1.19338204,0.25098420
1.19371604,0.25098420
1.19405004,0.25098420
1.19438404,0.23328350
1.19471804,0.25098420
1.19505204,0.23328350
1.19538604,0.23328350
1.19572004,0.23328350
1.19605404,0.23328350
1.19638804,0.25098420
1.19672204,0.23328350
1.19705604,0.23328350
1.19739004,0.23328350
1.19772404,0.23328350
1.19805804,0.23328350
1.19839204,0.21558280
1.19872604,0.21558280
1.19906004,0.21558280
1.19939404,0.21558280
1.19972804,0.19788200
1.20006204,0.19788200
1.20039604,0.19788200
1.20073004,0.19788200
1.20106404,0.19788200
1.20139804,0.19788200
1.20173204,0.19788200
1.20206604,0.19788200
1.20240004,0.19788200
1.20273404,0.19788200
1.20306804,0.19788200
1.20340204,0.18018130
1.20373604,0.18018130
1.20407004,0.18018130
1.20440404,0.18018130
1.20473804,0.18018130
1.20507204,0.18018130
1.20540604,0.18018130
1.20574004,0.18018130
1.20607404,0.18018130
1.20640804,0.18018130
1.20674204,0.18018130
1.20707604,0.18018130
1.20741004,0.16248050
1.20774404,0.16248050
1.20807804,0.18018130
1.20841204,0.16248050
1.20874604,0.16248050
1.20908004,0.16248050
1.20941404,0.16248050
1.20974804,0.14477980
1.21008204,0.14477980
1.21041604,0.14477980
1.21075004,0.14477980
1.21108404,0.14477980
1.21141804,0.14477980
1.21175204,0.14477980
1.21208604,0.14477980
1.21242004,0.12707910
1.21275404,0.12707910
1.21308804,0.12707910
1.21342204,0.14477980
1.21375604,0.10937830
1.21409004,0.12707910
1.21442404,0.12707910
1.21475804,0.12707910
1.21509204,0.10937830
1.21542604,0.12707910
1.21576004,0.12707910
1.21609404,0.10937830
1.21642804,0.10937830
1.21676204,0.10937830
1.21709604,0.10937830
1.21743004,0.09167761
1.21776404,0.10937830
1.21809804,0.10937830
1.21843204,0.10937830
1.21876604,0.09167761
1.21910004,0.09167761
1.21943404,0.09167761
1.21976804,0.10937830
1.22010204,0.09167761
1.22043604,0.09167761
1.22077004,0.09167761
1.22110404,0.09167761
1.22143804,0.09167761
1.22177204,0.07397687
1.22210604,0.07397687
1.22244004,0.05627613
1.22277404,0.07397687
1.22310804,0.07397687
1.22344204,0.07397687
1.22377604,0.05627613
1.22411004,0.05627613
1.22444404,0.05627613
1.22477804,0.05627613
1.22511204,0.05627613
1.22544604,0.05627613
1.22578004,0.05627613
1.22611404,0.03857540
1.22644804,0.05627613
1.22678204,0.03857540
1.22711604,0.03857540
1.22745004,0.03857540
1.22778404,0.03857540
1.22811804,0.03857540
1.22845204,0.03857540
1.22878604,0.03857540
1.22912004,0.02087466
1.22945404,0.03857540
1.22978804,0.03857540
1.23012204,0.02087466
1.23045604,0.02087466
1.23079004,0.02087466
1.23112404,0.02087466
1.23145804,0.02087466
1.23179204,0.02087466
1.23212604,0.00317393
1.23246004,0.00317393
1.23279404,0.00317393
1.23312804,0.02087466
1.23346204,0.00317393
1.23379604,0.00317393
1.23413004,0.00317393
1.23446404,-0.01452681
1.23479804,-0.01452681
1.23513204,-0.01452681
1.23546604,-0.01452681
1.23580004,-0.01452681
1.23613404,-0.01452681
1.23646804,-0.01452681
1.23680204,-0.01452681
1.23713604,-0.01452681
1.23747004,-0.01452681
1.23780404,-0.03222755
1.23813804,-0.01452681
1.23847204,-0.01452681
1.23880604,-0.01452681
1.23914004,-0.03222755
1.23947404,-0.03222755
1.23980804,-0.03222755
1.24014204,-0.03222755
1.24047604,-0.03222755
1.24081004,-0.03222755
1.24114404,-0.03222755
1.24147804,-0.04992828
1.24181204,-0.03222755
1.24214604,-0.04992828
1.24248004,-0.03222755
1.24281404,-0.04992828
1.24314804,-0.04992828
1.24348204,-0.04992828
1.24381604,-0.06756798
1.24415004,-0.06756798
1.24448404,-0.06756798
1.24481804,-0.04992828
1.24515204,-0.06756798
1.24548604,-0.06756798
1.24582004,-0.06756798
1.24615404,-0.06756798
1.24648804,-0.08520768
1.24682204,-0.08520768
1.24715604,-0.08520768
1.24749004,-0.06756798
1.24782404,-0.08520768
1.24815804,-0.08520768
1.24849204,-0.08520768
1.24882604,-0.08520768
1.24916004,-0.08520768
1.24949404,-0.10290840
1.24982804,-0.08520768
1.25016204,-0.10290840
1.25049604,-0.10290840
1.25083004,-0.10290840
1.25116404,-0.10290840
1.25149804,-0.12060910
1.25183204,-0.10290840
1.25216604,-0.10290840
1.25250004,-0.10290840
1.25283404,-0.12060910
1.25316804,-0.12060910
1.25350204,-0.12060910
1.25383604,-0.12060910
1.25417004,-0.12060910
1.25450404,-0.12060910
1.25483804,-0.12060910
1.25517204,-0.12060910
1.25550604,-0.12060910
1.25584004,-0.13830990
1.25617404,-0.12060910
1.25650804,-0.13830990
1.25684204,-0.13830990
1.25717604,-0.12060910
1.25751004,-0.13830990
1.25784404,-0.15601060
1.25817804,-0.13830990
1.25851204,-0.13830990
1.25884604,-0.13830990
1.25918004,-0.15601060
1.25951404,-0.15601060
1.25984804,-0.15601060
1.26018204,-0.17371140
1.26051604,-0.15601060
1.26085004,-0.15601060
1.26118404,-0.15601060
1.26151804,-0.15601060
1.26185204,-0.17371140
1.26218604,-0.17371140
1.26252004,-0.17371140
1.26285404,-0.17371140
1.26318804,-0.17371140
1.26352204,-0.17371140
1.26385604,-0.17371140
1.26419004,-0.17371140
1.26452404,-0.17371140
1.26485804,-0.17371140
1.26519204,-0.19141210
1.26552604,-0.19141210
1.26586004,-0.19141210
1.26619404,-0.19141210
1.26652804,-0.19141210
1.26686204,-0.20911280
1.26719604,-0.19141210
1.26753004,-0.19141210
1.26786404,-0.19141210
1.26819804,-0.20911280
1.26853204,-0.20911280
1.26886604,-0.20911280
1.26920004,-0.20911280
1.26953404,-0.20911280
1.26986804,-0.20911280
1.27020204,-0.20911280
1.27053604,-0.22681360
1.27087004,-0.22681360
1.27120404,-0.22681360
1.27153804,-0.22681360
1.27187204,-0.24451430
1.27220604,-0.22681360
1.27254004,-0.24451430
1.27287404,-0.22681360
1.27320804,-0.24451430
1.27354204,-0.24451430
1.27387604,-0.24451430
1.27421004,-0.24451430
1.27454404,-0.24451430
1.27487804,-0.24451430
1.27521204,-0.24451430
1.27554604,-0.24451430
1.27588004,-0.24451430
1.27621404,-0.24451430
1.27654804,-0.26221500
1.27688204,-0.24451430
1.27721604,-0.26221500
1.27755004,-0.26221500
1.27788404,-0.26221500
1.27821804,-0.27991580
1.27855204,-0.27991580
1.27888604,-0.26221500
1.27922004,-0.27991580
1.27955404,-0.27991580
1.27988804,-0.29761650
1.28022204,-0.29761650
1.28055604,-0.29761650
1.28089004,-0.27991580
1.28122404,-0.29761650
1.28155804,-0.29761650
1.28189204,-0.29761650
1.28222604,-0.27991580
1.28256004,-0.29761650
1.28289404,-0.29761650
1.28322804,-0.29761650
1.28356204,-0.29761650
1.28389604,-0.31531720
1.28423004,-0.31531720
1.28456404,-0.29761650
1.28489804,-0.31531720
1.28523204,-0.31531720
1.28556604,-0.31531720
1.28590004,-0.31531720
1.28623404,-0.33301800
1.28656804,-0.31531720
1.28690204,-0.31531720
1.28723604,-0.31531720
1.28757004,-0.33301800
1.28790404,-0.33301800
1.28823804,-0.33301800
1.28857204,-0.33301800
1.28890604,-0.33301800
1.28924004,-0.33301800
1.28957404,-0.33301800
1.28990804,-0.33301800
1.29024204,-0.35071870
1.29057604,-0.35071870
1.29091004,-0.35071870
1.29124404,-0.35071870
1.29157804,-0.35071870
1.29191204,-0.35071870
1.29224604,-0.35071870
1.29258004,-0.35071870
1.29291404,-0.36841940
1.29324804,-0.35071870
1.29358204,-0.36841940
1.29391604,-0.35071870
1.29425004,-0.36841940
1.29458404,-0.36841940
1.29491804,-0.36841940
1.29525204,-0.36841940
1.29558604,-0.36841940
1.29592004,-0.36841940
1.29625404,-0.36841940
1.29658804,-0.36841940
1.29692204,-0.38612020
1.29725604,-0.38612020
1.29759004,-0.38612020
1.29792404,-0.38612020
1.29825804,-0.38612020
1.29859204,-0.38612020
1.29892604,-0.38612020
1.29926004,-0.38612020
1.29959404,-0.38612020
1.29992804,-0.38612020
1.30026204,-0.38612020
1.30059604,-0.40382090
1.30093004,-0.40382090
1.30126404,-0.40382090
1.30159804,-0.40382090
1.30193204,-0.40382090
1.30226604,-0.40382090
1.30260004,-0.40382090
1.30293404,-0.40382090
1.30326804,-0.40382090
1.30360204,-0.42152170
1.30393604,-0.42152170
1.30427004,-0.42152170
1.30460404,-0.42152170
1.30493804,-0.42152170
1.30527204,-0.42152170
1.30560604,-0.43922240
1.30594004,-0.43922240
1.30627404,-0.43922240
1.30660804,-0.43922240
1.30694204,-0.43922240
1.30727604,-0.43922240
1.30761004,-0.43922240
1.30794404,-0.43922240
1.30827804,-0.43922240
1.30861204,-0.43922240
1.30894604,-0.43922240
1.30928004,-0.45692310
1.30961404,-0.43922240
1.30994804,-0.43922240
1.31028204,-0.45692310
1.31061604,-0.45692310
1.31095004,-0.45692310
1.31128404,-0.45692310
1.31161804,-0.45692310
1.31195204,-0.45692310
1.31228604,-0.45692310
1.31262004,-0.45692310
1.31295404,-0.45692310
1.31328804,-0.47462390
1.31362204,-0.47462390
1.31395604,-0.45692310
1.31429004,-0.47462390
1.31462404,-0.47462390
1.31495804,-0.47462390
1.31529204,-0.49232460
1.31562604,-0.49232460
1.31596004,-0.47462390
1.31629404,-0.47462390
1.31662804,-0.49232460
1.31696204,-0.49232460
1.31729604,-0.49232460
1.31763004,-0.49232460
1.31796404,-0.49232460
1.31829804,-0.49232460
1.31863204,-0.49232460
1.31896604,-0.51002530
1.31930004,-0.49232460
1.31963404,-0.51002530
1.31996804,-0.51002530
1.32030204,-0.51002530
1.32063604,-0.51002530
1.32097004,-0.51002530
1.32130404,-0.51002530
1.32163804,-0.51002530
1.32197204,-0.51002530
1.32230604,-0.51002530
1.32264004,-0.52772610
1.32297404,-0.52772610
1.32330804,-0.51002530
1.32364204,-0.52772610
1.32397604,-0.52772610
1.32431004,-0.52772610
1.32464404,-0.52772610
1.32497804,-0.52772610
1.32531204,-0.52772610
1.32564604,-0.52772610
1.32598004,-0.52772610
1.32631404,-0.52772610
1.32664804,-0.54542680
1.32698204,-0.54542680
1.32731604,-0.54542680
1.32765004,-0.54542680
1.32798404,-0.54542680
1.32831804,-0.54542680
1.32865204,-0.56312750
1.32898604,-0.56312750
1.32932004,-0.54542680
1.32965404,-0.58082820
1.32998804,-0.56312750
1.33032204,-0.58082820
1.33065604,-0.58082820
1.33099004,-0.56312750
1.33132404,-0.58082820
1.33165804,-0.58082820
1.33199204,-0.58082820
1.33232604,-0.58082820
1.33266004,-0.58082820
1.33299404,-0.58082820
1.33332804,-0.58082820
1.33366204,-0.58082820
1.33399604,-0.58082820
1.33433004,-0.58082820
1.33466404,-0.59852900
1.33499804,-0.59852900
1.33533204,-0.59852900
1.33566604,-0.58082820
1.33600004,-0.58082820
1.33633404,-0.59852900
1.33666804,-0.59852900
1.33700204,-0.59852900
1.33733604,-0.59852900
1.33767004,-0.59852900
1.33800404,-0.59852900
1.33833804,-0.59852900
1.33867204,-0.59852900
1.33900604,-0.61622980
1.33934004,-0.61622980
1.33967404,-0.61622980
1.34000804,-0.59852900
1.34034204,-0.59852900
1.34067604,-0.61622980
1.34101004,-0.61622980
1.34134405,-0.61622980
1.34167805,-0.61622980
1.34201205,-0.61622980
1.34234605,-0.61622980
1.34268005,-0.63393050
1.34301405,-0.63393050
1.34334805,-0.61622980
1.34368205,-0.63393050
1.34401605,-0.63393050
1.34435005,-0.63393050
1.34468405,-0.63393050
1.34501805,-0.63393050
1.34535205,-0.65157020
1.34568605,-0.63393050
1.34602005,-0.65157020
1.34635405,-0.65157020
1.34668805,-0.65157020
1.34702205,-0.65157020
1.34735605,-0.65157020
1.34769005,-0.65157020
1.34802405,-0.65157020
1.34835805,-0.65157020
1.34869205,-0.65157020
1.34902605,-0.65157020
1.34936005,-0.66927090
1.34969405,-0.65157020
1.35002805,-0.65157020
1.35036205,-0.66927090
1.35069605,-0.66927090
1.35103005,-0.65157020
1.35136405,-0.66927090
1.35169805,-0.66927090
1.35203205,-0.66927090
1.35236605,-0.66927090
1.35270005,-0.66927090
1.35303405,-0.66927090
1.35336805,-0.66927090
1.35370205,-0.68697170
1.35403605,-0.68697170
1.35437005,-0.66927090
1.35470405,-0.66927090
1.35503805,-0.68697170
1.35537205,-0.68697170
1.35570605,-0.68697170
1.35604005,-0.68697170
1.35637405,-0.68697170
1.35670805,-0.68697170
1.35704205,-0.68697170
1.35737605,-0.70467240
1.35771005,-0.68697170
1.35804405,-0.70467240
1.35837805,-0.68697170
1.35871205,-0.68697170
1.35904605,-0.70467240
1.35938005,-0.70467240
1.35971405,-0.70467240
1.36004805,-0.70467240
1.36038205,-0.70467240
1.36071605,-0.72237310
1.36105005,-0.70467240
1.36138405,-0.72237310
1.36171805,-0.72237310
1.36205205,-0.72237310
1.36238605,-0.72237310
1.36272005,-0.72237310
1.36305405,-0.72237310
1.36338805,-0.72237310
1.36372205,-0.72237310
1.36405605,-0.72237310
1.36439005,-0.72237310
1.36472405,-0.72237310
1.36505805,-0.72237310
1.36539205,-0.74007390
1.36572605,-0.72237310
1.36606005,-0.72237310
1.36639405,-0.74007390
1.36672805,-0.74007390
1.36706205,-0.74007390
1.36739605,-0.74007390
1.36773005,-0.74007390
1.36806405,-0.74007390
1.36839805,-0.74007390
1.36873205,-0.74007390
1.36906605,-0.74007390
1.36940005,-0.74007390
1.36973405,-0.74007390
1.37006805,-0.74007390
1.37040205,-0.75777460
1.37073605,-0.74007390
1.37107005,-0.75777460
1.37140405,-0.75777460
1.37173805,-0.75777460
1.37207205,-0.74007390
1.37240605,-0.75777460
1.37274005,-0.75777460
1.37307405,-0.75777460
1.37340805,-0.75777460
1.37374205,-0.75777460
1.37407605,-0.75777460
1.37441005,-0.77547530
1.37474405,-0.77547530
1.37507805,-0.75777460
1.37541205,-0.77547530
1.37574605,-0.77547530
1.37608005,-0.75777460
1.37641405,-0.77547530
1.37674805,-0.77547530
1.37708205,-0.77547530
1.37741605,-0.79317610
1.37775005,-0.77547530
1.37808405,-0.79317610
1.37841805,-0.77547530
1.37875205,-0.77547530
1.37908605,-0.77547530
1.37942005,-0.79317610
1.37975405,-0.79317610
1.38008805,-0.79317610
1.38042205,-0.79317610
1.38075605,-0.79317610
1.38109005,-0.79317610
1.38142405,-0.81087680
1.38175805,-0.79317610
1.38209205,-0.79317610
1.38242605,-0.79317610
1.38276005,-0.79317610
1.38309405,-0.79317610
1.38342805,-0.81087680
1.38376205,-0.81087680
1.38409605,-0.81087680
1.38443005,-0.81087680
1.38476405,-0.81087680
1.38509805,-0.81087680
1.38543205,-0.81087680
1.38576605,-0.81087680
1.38610005,-0.81087680
1.38643405,-0.81087680
1.38676805,-0.81087680
1.38710205,-0.81087680
1.38743605,-0.81087680
1.38777005,-0.81087680
1.38810405,-0.82857750
1.38843805,-0.82857750
1.38877205,-0.81087680
1.38910605,-0.81087680
1.38944005,-0.81087680
1.38977405,-0.82857750
1.39010805,-0.82857750
1.39044205,-0.82857750
1.39077605,-0.82857750
1.39111005,-0.82857750
1.39144405,-0.82857750
1.39177805,-0.82857750
1.39211205,-0.84627830
1.39244605,-0.84627830
1.39278005,-0.82857750
1.39311405,-0.84627830
1.39344805,-0.82857750
1.39378205,-0.82857750
1.39411605,-0.82857750
1.39445005,-0.84627830
1.39478405,-0.84627830
1.39511805,-0.84627830
1.39545205,-0.84627830
1.39578605,-0.84627830
1.39612005,-0.84627830
1.39645405,-0.84627830
1.39678805,-0.86397900
1.39712205,-0.86397900
1.39745605,-0.86397900
1.39779005,-0.84627830
1.39812405,-0.86397900
1.39845805,-0.86397900
1.39879205,-0.86397900
1.39912605,-0.86397900
1.39946005,-0.86397900
1.39979405,-0.86397900
1.40012805,-0.86397900
1.40046205,-0.86397900
1.40079605,-0.86397900
1.40113005,-0.86397900
1.40146405,-0.86397900
1.40179805,-0.86397900
1.40213205,-0.86397900
1.40246605,-0.86397900
1.40280005,-0.86397900
1.40313405,-0.86397900
1.40346805,-0.86397900
1.40380205,-0.86397900
1.40413605,-0.86397900
1.40447005,-0.88167970
1.40480405,-0.86397900
1.40513805,-0.88167970
1.40547205,-0.88167970
1.40580605,-0.86397900
1.40614005,-0.88167970
1.40647405,-0.88167970
1.40680805,-0.88167970
1.40714205,-0.88167970
1.40747605,-0.88167970
1.40781005,-0.88167970
1.40814405,-0.88167970
1.40847805,-0.88167970
1.40881205,-0.88167970
1.40914605,-0.89938040
1.40948005,-0.88167970
1.40981405,-0.88167970
1.41014805,-0.89938040
1.41048205,-0.88167970
1.41081605,-0.88167970
1.41115005,-0.88167970
1.41148405,-0.88167970
1.41181805,-0.89938040
1.41215205,-0.89938040
1.41248605,-0.89938040
1.41282005,-0.89938040
1.41315405,-0.89938040
1.41348805,-0.89938040
1.41382205,-0.89938040
1.41415605,-0.89938040
1.41449005,-0.89938040
1.41482405,-0.89938040
1.41515805,-0.89938040
1.41549205,-0.89938040
1.41582605,-0.89938040
1.41616005,-0.89938040
1.41649405,-0.89938040
1.41682805,-0.89938040
1.41716205,-0.91708120
1.41749605,-0.89938040
1.41783005,-0.91708120
1.41816405,-0.91708120
1.41849805,-0.91708120
1.41883205,-0.91708120
1.41916605,-0.91708120
1.41950005,-0.91708120
1.41983405,-0.91708120
1.42016805,-0.91708120
1.42050205,-0.91708120
1.42083605,-0.91708120
1.42117005,-0.91708120
1.42150405,-0.91708120
1.42183805,-0.93478200
1.42217205,-0.91708120
1.42250605,-0.91708120
1.42284005,-0.91708120
1.42317405,-0.91708120
1.42350805,-0.93478200
1.42384205,-0.91708120
1.42417605,-0.93478200
1.42451005,-0.93478200
1.42484405,-0.93478200
1.42517805,-0.93478200
1.42551205,-0.93478200
1.42584605,-0.93478200
1.42618005,-0.93478200
1.42651405,-0.93478200
1.42684805,-0.93478200
1.42718205,-0.93478200
1.42751605,-0.93478200
1.42785005,-0.93478200
1.42818405,-0.95248270
1.42851805,-0.93478200
1.42885205,-0.93478200
1.42918605,-0.93478200
1.42952005,-0.93478200
1.42985405,-0.93478200
1.43018805,-0.93478200
1.43052205,-0.95248270
1.43085605,-0.95248270
1.43119005,-0.93478200
1.43152405,-0.93478200
1.43185805,-0.95248270
1.43219205,-0.93478200
1.43252605,-0.95248270
1.43286005,-0.93478200
1.43319405,-0.95248270
1.43352805,-0.93478200
1.43386205,-0.95248270
1.43419605,-0.95248270
1.43453005,-0.95248270
1.43486405,-0.95248270
1.43519805,-0.95248270
1.43553205,-0.95248270
1.43586605,-0.95248270
1.43620005,-0.95248270
1.43653405,-0.95248270
1.43686805,-0.95248270
1.43720205,-0.95248270
1.43753605,-0.95248270
1.43787005,-0.95248270
1.43820405,-0.95248270
1.43853805,-0.95248270
1.43887205,-0.95248270
1.43920605,-0.95248270
1.43954005,-0.95248270
1.43987405,-0.95248270
1.44020805,-0.95248270
1.44054205,-0.95248270
1.44087605,-0.95248270
1.44121005,-0.95248270
1.44154405,-0.95248270
1.44187805,-0.95248270
1.44221205,-0.95248270
1.44254605,-0.97018340
1.44288005,-0.97018340
1.44321405,-0.97018340
1.44354805,-0.97018340
1.44388205,-0.97018340
1.44421605,-0.97018340
1.44455005,-0.97018340
1.44488405,-0.97018340
1.44521805,-0.95248270
1.44555205,-0.97018340
1.44588605,-0.95248270
1.44622005,-0.95248270
1.44655405,-0.95248270
1.44688805,-0.97018340
1.44722205,-0.98788420
1.44755605,-0.97018340
1.44789005,-0.97018340
1.44822405,-0.97018340
1.44855805,-0.97018340
1.44889205,-0.97018340
1.44922605,-0.97018340
1.44956005,-0.97018340
1.44989405,-0.97018340
1.45022805,-0.97018340
1.45056205,-0.97018340
1.45089605,-0.97018340
1.45123005,-0.97018340
1.45156405,-0.97018340
1.45189805,-0.97018340
1.45223205,-0.97018340
1.45256605,-0.97018340
1.45290005,-0.98788420
1.45323405,-0.98788420
1.45356805,-0.98788420

